INDEX_NAME,OPEN_INDEX_VAL,HIGH_INDEX_VAL,CLOSE_INDEX_VAL,LOW_INDEX_VAL,TURN_OVER,TRADED_QTY,TIMESTAMP
CNX SERVICE,,,2534.01,,,,2000-01-03
CNX SERVICE,,,2702.74,,,,2000-01-04
CNX SERVICE,,,2616.69,,,,2000-01-05
CNX SERVICE,,,2541.47,,,,2000-01-06
CNX SERVICE,,,2403.9,,,,2000-01-07
CNX SERVICE,,,2410.0,,,,2000-01-10
CNX SERVICE,,,2328.23,,,,2000-01-11
CNX SERVICE,,,2403.47,,,,2000-01-12
CNX SERVICE,,,2337.26,,,,2000-01-13
CNX SERVICE,,,2346.35,,,,2000-01-14
CNX SERVICE,,,2395.96,,,,2000-01-17
CNX SERVICE,,,2381.71,,,,2000-01-18
CNX SERVICE,,,2469.17,,,,2000-01-19
CNX SERVICE,,,2467.52,,,,2000-01-20
CNX SERVICE,,,2565.24,,,,2000-01-21
CNX SERVICE,,,2633.65,,,,2000-01-24
CNX SERVICE,,,2693.01,,,,2000-01-25
CNX SERVICE,,,2781.7,,,,2000-01-27
CNX SERVICE,,,2905.77,,,,2000-01-28
CNX SERVICE,,,2797.54,,,,2000-01-31
CNX SERVICE,,,2885.16,,,,2000-02-01
CNX SERVICE,,,2982.08,,,,2000-02-02
CNX SERVICE,,,3125.05,,,,2000-02-03
CNX SERVICE,,,3262.11,,,,2000-02-04
CNX SERVICE,,,3339.79,,,,2000-02-07
CNX SERVICE,,,3350.25,,,,2000-02-08
CNX SERVICE,,,3425.87,,,,2000-02-09
CNX SERVICE,,,3601.61,,,,2000-02-10
CNX SERVICE,,,3758.92,,,,2000-02-11
CNX SERVICE,,,3889.69,,,,2000-02-14
CNX SERVICE,,,3898.69,,,,2000-02-15
CNX SERVICE,,,4030.22,,,,2000-02-16
CNX SERVICE,,,4232.25,,,,2000-02-17
CNX SERVICE,,,4332.01,,,,2000-02-18
CNX SERVICE,,,4542.67,,,,2000-02-21
CNX SERVICE,,,4355.25,,,,2000-02-22
CNX SERVICE,,,4148.85,,,,2000-02-23
CNX SERVICE,,,4103.88,,,,2000-02-24
CNX SERVICE,,,3884.2,,,,2000-02-25
CNX SERVICE,,,3874.9,,,,2000-02-28
CNX SERVICE,,,3738.72,,,,2000-02-29
CNX SERVICE,,,4010.88,,,,2000-03-01
CNX SERVICE,,,4221.09,,,,2000-03-02
CNX SERVICE,,,4110.85,,,,2000-03-03
CNX SERVICE,,,4254.31,,,,2000-03-06
CNX SERVICE,,,4196.23,,,,2000-03-07
CNX SERVICE,,,4190.84,,,,2000-03-08
CNX SERVICE,,,3979.56,,,,2000-03-09
CNX SERVICE,,,3889.38,,,,2000-03-10
CNX SERVICE,,,3652.26,,,,2000-03-13
CNX SERVICE,,,3491.4,,,,2000-03-14
CNX SERVICE,,,3394.16,,,,2000-03-15
CNX SERVICE,,,3233.72,,,,2000-03-16
CNX SERVICE,,,3139.24,,,,2000-03-21
CNX SERVICE,,,3256.52,,,,2000-03-22
CNX SERVICE,,,3300.92,,,,2000-03-23
CNX SERVICE,,,3436.78,,,,2000-03-24
CNX SERVICE,,,3509.17,,,,2000-03-27
CNX SERVICE,,,3569.95,,,,2000-03-28
CNX SERVICE,,,3655.7,,,,2000-03-29
CNX SERVICE,,,3472.34,,,,2000-03-30
CNX SERVICE,,,3273.03,,,,2000-03-31
CNX SERVICE,,,3063.8,,,,2000-04-03
CNX SERVICE,,,2830.35,,,,2000-04-04
CNX SERVICE,,,2804.25,,,,2000-04-05
