INDEX_NAME,OPEN_INDEX_VAL,HIGH_INDEX_VAL,CLOSE_INDEX_VAL,LOW_INDEX_VAL,TURN_OVER,TRADED_QTY,TIMESTAMP
NIFTY SMLCAP 250,,,1000.0,,,,2005-04-01
NIFTY SMLCAP 250,,,1007.5,,,,2005-04-04
NIFTY SMLCAP 250,,,998.77,,,,2005-04-05
NIFTY SMLCAP 250,,,1017.08,,,,2005-04-06
NIFTY SMLCAP 250,,,1018.96,,,,2005-04-07
NIFTY SMLCAP 250,,,1011.39,,,,2005-04-08
NIFTY SMLCAP 250,,,1003.75,,,,2005-04-11
NIFTY SMLCAP 250,,,1011.74,,,,2005-04-12
NIFTY SMLCAP 250,,,1009.74,,,,2005-04-13
NIFTY SMLCAP 250,,,984.13,,,,2005-04-15
NIFTY SMLCAP 250,,,979.05,,,,2005-04-18
NIFTY SMLCAP 250,,,973.67,,,,2005-04-19
NIFTY SMLCAP 250,,,980.67,,,,2005-04-20
NIFTY SMLCAP 250,,,997.1,,,,2005-04-21
NIFTY SMLCAP 250,,,1011.45,,,,2005-04-22
NIFTY SMLCAP 250,,,1017.63,,,,2005-04-25
NIFTY SMLCAP 250,,,1020.8,,,,2005-04-26
NIFTY SMLCAP 250,,,1014.41,,,,2005-04-27
NIFTY SMLCAP 250,,,1014.33,,,,2005-04-28
NIFTY SMLCAP 250,,,994.01,,,,2005-04-29
NIFTY SMLCAP 250,,,985.82,,,,2005-05-02
NIFTY SMLCAP 250,,,991.87,,,,2005-05-03
NIFTY SMLCAP 250,,,1010.35,,,,2005-05-04
NIFTY SMLCAP 250,,,1023.33,,,,2005-05-05
NIFTY SMLCAP 250,,,1029.39,,,,2005-05-06
NIFTY SMLCAP 250,,,1044.64,,,,2005-05-09
NIFTY SMLCAP 250,,,1049.7,,,,2005-05-10
NIFTY SMLCAP 250,,,1054.01,,,,2005-05-11
NIFTY SMLCAP 250,,,1074.0,,,,2005-05-12
NIFTY SMLCAP 250,,,1089.11,,,,2005-05-13
NIFTY SMLCAP 250,,,1104.24,,,,2005-05-16
NIFTY SMLCAP 250,,,1091.12,,,,2005-05-17
NIFTY SMLCAP 250,,,1093.87,,,,2005-05-18
NIFTY SMLCAP 250,,,1108.16,,,,2005-05-19
NIFTY SMLCAP 250,,,1111.15,,,,2005-05-20
NIFTY SMLCAP 250,,,1119.48,,,,2005-05-23
NIFTY SMLCAP 250,,,1117.5,,,,2005-05-24
NIFTY SMLCAP 250,,,1123.98,,,,2005-05-25
NIFTY SMLCAP 250,,,1119.84,,,,2005-05-26
NIFTY SMLCAP 250,,,1109.82,,,,2005-05-27
NIFTY SMLCAP 250,,,1098.3,,,,2005-05-30
NIFTY SMLCAP 250,,,1108.69,,,,2005-05-31
NIFTY SMLCAP 250,,,1118.06,,,,2005-06-01
NIFTY SMLCAP 250,,,1110.03,,,,2005-06-02
NIFTY SMLCAP 250,,,1124.28,,,,2005-06-03
NIFTY SMLCAP 250,,,1136.34,,,,2005-06-04
NIFTY SMLCAP 250,,,1141.5,,,,2005-06-06
NIFTY SMLCAP 250,,,1147.21,,,,2005-06-07
NIFTY SMLCAP 250,,,1150.16,,,,2005-06-08
NIFTY SMLCAP 250,,,1153.46,,,,2005-06-09
NIFTY SMLCAP 250,,,1147.9,,,,2005-06-10
NIFTY SMLCAP 250,,,1151.01,,,,2005-06-13
NIFTY SMLCAP 250,,,1154.87,,,,2005-06-14
NIFTY SMLCAP 250,,,1162.31,,,,2005-06-15
NIFTY SMLCAP 250,,,1137.27,,,,2005-06-16
NIFTY SMLCAP 250,,,1116.66,,,,2005-06-17
NIFTY SMLCAP 250,,,1103.99,,,,2005-06-20
NIFTY SMLCAP 250,,,1111.54,,,,2005-06-21
NIFTY SMLCAP 250,,,1112.59,,,,2005-06-22
NIFTY SMLCAP 250,,,1117.72,,,,2005-06-23
NIFTY SMLCAP 250,,,1129.66,,,,2005-06-24
NIFTY SMLCAP 250,,,1125.03,,,,2005-06-27
NIFTY SMLCAP 250,,,1103.09,,,,2005-06-28
NIFTY SMLCAP 250,,,1114.13,,,,2005-06-29
NIFTY SMLCAP 250,,,1122.95,,,,2005-06-30
NIFTY SMLCAP 250,,,1139.85,,,,2005-07-01
NIFTY SMLCAP 250,,,1156.58,,,,2005-07-04
NIFTY SMLCAP 250,,,1149.27,,,,2005-07-05
NIFTY SMLCAP 250,,,1170.55,,,,2005-07-06
NIFTY SMLCAP 250,,,1156.74,,,,2005-07-07
NIFTY SMLCAP 250,,,1178.69,,,,2005-07-08
NIFTY SMLCAP 250,,,1198.27,,,,2005-07-11
NIFTY SMLCAP 250,,,1203.08,,,,2005-07-12
NIFTY SMLCAP 250,,,1215.39,,,,2005-07-13
NIFTY SMLCAP 250,,,1218.22,,,,2005-07-14
NIFTY SMLCAP 250,,,1236.13,,,,2005-07-15
NIFTY SMLCAP 250,,,1258.74,,,,2005-07-18
NIFTY SMLCAP 250,,,1263.13,,,,2005-07-19
