INDEX_NAME,OPEN_INDEX_VAL,HIGH_INDEX_VAL,CLOSE_INDEX_VAL,LOW_INDEX_VAL,TURN_OVER,TRADED_QTY,TIMESTAMP
NIFTY MICROCAP250,10746.0,10873.65,10853.05,10744.15,3414.24,724287878.0,2022-01-10
NIFTY MICROCAP250,10928.35,10943.95,10851.85,10838.9,3590.62,911350019.0,2022-01-11
NIFTY MICROCAP250,10950.05,10973.6,10885.7,10841.5,3722.77,1133837301.0,2022-01-12
NIFTY MICROCAP250,10943.95,10958.25,10929.95,10853.1,2942.68,567900365.0,2022-01-13
NIFTY MICROCAP250,10920.3,11071.15,11045.7,10890.95,3130.39,514712797.0,2022-01-14
NIFTY MICROCAP250,11117.25,11190.95,11160.85,11105.45,3894.06,478423467.0,2022-01-17
NIFTY MICROCAP250,11235.15,11249.55,10961.7,10938.85,3761.65,557026593.0,2022-01-18
NIFTY MICROCAP250,10944.4,10992.1,10957.95,10845.2,3371.29,477056314.0,2022-01-19
NIFTY MICROCAP250,10980.1,11079.05,11038.25,10976.6,3475.68,563165000.0,2022-01-20
NIFTY MICROCAP250,11009.0,11071.35,10805.6,10732.9,3163.26,432852400.0,2022-01-21
NIFTY MICROCAP250,10806.3,10810.5,10252.35,10153.1,2961.6,443814523.0,2022-01-24
NIFTY MICROCAP250,10138.2,10437.65,10391.7,9948.9,2385.42,390964355.0,2022-01-25
NIFTY MICROCAP250,10327.8,10472.05,10421.1,10273.35,2723.26,369404206.0,2022-01-27
NIFTY MICROCAP250,10508.05,10658.25,10491.1,10482.3,2745.16,307743487.0,2022-01-28
NIFTY MICROCAP250,10643.35,10689.1,10530.3,10521.25,2441.07,284473895.0,2022-01-31
NIFTY MICROCAP250,10628.25,10647.2,10615.25,10471.75,2683.25,329690394.0,2022-02-01
NIFTY MICROCAP250,10712.1,10805.2,10795.7,10710.4,2744.53,285693876.0,2022-02-02
NIFTY MICROCAP250,10838.7,10882.8,10827.8,10791.65,3446.85,426362089.0,2022-02-03
NIFTY MICROCAP250,10885.5,10938.35,10823.15,10812.65,2826.24,327297355.0,2022-02-04
NIFTY MICROCAP250,10856.4,10902.0,10761.8,10735.35,3434.22,440109363.0,2022-02-07
NIFTY MICROCAP250,10796.4,10833.35,10578.15,10456.1,2758.61,422517699.0,2022-02-08
NIFTY MICROCAP250,10645.95,10669.75,10627.0,10541.25,2312.56,338042280.0,2022-02-09
NIFTY MICROCAP250,10674.25,10678.75,10629.45,10569.8,2512.9,322052629.0,2022-02-10
NIFTY MICROCAP250,10524.75,10594.15,10452.6,10440.9,2120.22,308914424.0,2022-02-11
NIFTY MICROCAP250,10227.6,10266.75,9975.6,9954.3,2591.02,428967945.0,2022-02-14
NIFTY MICROCAP250,10011.45,10135.05,10120.65,9805.25,2617.44,391765819.0,2022-02-15
