INDEX_NAME,OPEN_INDEX_VAL,HIGH_INDEX_VAL,CLOSE_INDEX_VAL,LOW_INDEX_VAL,TURN_OVER,TRADED_QTY,TIMESTAMP
NIFTY MIDSMALLCAP 400,,,1000.0,,,,2005-04-01
NIFTY MIDSMALLCAP 400,,,1008.74,,,,2005-04-04
NIFTY MIDSMALLCAP 400,,,1001.26,,,,2005-04-05
NIFTY MIDSMALLCAP 400,,,1013.46,,,,2005-04-06
NIFTY MIDSMALLCAP 400,,,1014.13,,,,2005-04-07
NIFTY MIDSMALLCAP 400,,,1007.43,,,,2005-04-08
NIFTY MIDSMALLCAP 400,,,997.56,,,,2005-04-11
NIFTY MIDSMALLCAP 400,,,1004.88,,,,2005-04-12
NIFTY MIDSMALLCAP 400,,,1005.39,,,,2005-04-13
NIFTY MIDSMALLCAP 400,,,981.8,,,,2005-04-15
NIFTY MIDSMALLCAP 400,,,975.01,,,,2005-04-18
NIFTY MIDSMALLCAP 400,,,972.74,,,,2005-04-19
NIFTY MIDSMALLCAP 400,,,977.64,,,,2005-04-20
NIFTY MIDSMALLCAP 400,,,993.87,,,,2005-04-21
NIFTY MIDSMALLCAP 400,,,1006.84,,,,2005-04-22
NIFTY MIDSMALLCAP 400,,,1011.41,,,,2005-04-25
NIFTY MIDSMALLCAP 400,,,1012.1,,,,2005-04-26
NIFTY MIDSMALLCAP 400,,,1003.55,,,,2005-04-27
NIFTY MIDSMALLCAP 400,,,1000.4,,,,2005-04-28
NIFTY MIDSMALLCAP 400,,,984.72,,,,2005-04-29
NIFTY MIDSMALLCAP 400,,,978.18,,,,2005-05-02
NIFTY MIDSMALLCAP 400,,,981.59,,,,2005-05-03
NIFTY MIDSMALLCAP 400,,,993.91,,,,2005-05-04
NIFTY MIDSMALLCAP 400,,,1004.63,,,,2005-05-05
NIFTY MIDSMALLCAP 400,,,1009.57,,,,2005-05-06
NIFTY MIDSMALLCAP 400,,,1023.03,,,,2005-05-09
NIFTY MIDSMALLCAP 400,,,1024.58,,,,2005-05-10
NIFTY MIDSMALLCAP 400,,,1028.32,,,,2005-05-11
NIFTY MIDSMALLCAP 400,,,1042.23,,,,2005-05-12
NIFTY MIDSMALLCAP 400,,,1051.05,,,,2005-05-13
NIFTY MIDSMALLCAP 400,,,1063.19,,,,2005-05-16
NIFTY MIDSMALLCAP 400,,,1053.42,,,,2005-05-17
NIFTY MIDSMALLCAP 400,,,1057.87,,,,2005-05-18
NIFTY MIDSMALLCAP 400,,,1066.76,,,,2005-05-19
NIFTY MIDSMALLCAP 400,,,1065.47,,,,2005-05-20
NIFTY MIDSMALLCAP 400,,,1071.9,,,,2005-05-23
NIFTY MIDSMALLCAP 400,,,1074.4,,,,2005-05-24
NIFTY MIDSMALLCAP 400,,,1078.89,,,,2005-05-25
NIFTY MIDSMALLCAP 400,,,1077.08,,,,2005-05-26
NIFTY MIDSMALLCAP 400,,,1071.71,,,,2005-05-27
