date,price,open,high,low,vol.,change %,vol,perc_chg
22-12-2015,863.29,857.97,863.4,856.52,,0.56%,,
23-12-2015,867.99,863.19,871.04,862.6,,0.54%,,
24-12-2015,869.54,868.07,874.35,868.02,,0.18%,,
25-12-2015,870.33,869.64,870.72,869.32,,0.09%,,
28-12-2015,862.3,869.96,870.98,861.59,,-0.92%,,
29-12-2015,860.56,862.65,862.65,858.32,,-0.20%,,
30-12-2015,855.79,860.88,864.31,855.37,,-0.55%,,
31-12-2015,857.98,855.72,858.52,854.58,,0.26%,,
01-01-2016,858.19,858.19,858.19,858.19,,0.02%,,
04-01-2016,829.12,857.58,857.59,828.12,,-3.39%,,
05-01-2016,826.18,828.73,835.28,823.43,,-0.35%,,
06-01-2016,814.28,826.41,826.75,813.98,,-1.44%,,
07-01-2016,792.84,814.08,814.09,792.71,,-2.63%,,
08-01-2016,795.25,792.34,802.62,790.75,,0.30%,,
11-01-2016,777.4,793.75,793.75,775.03,,-2.24%,,
12-01-2016,773.81,778.35,784.33,772.2,,-0.46%,,
13-01-2016,779.93,774.56,789.23,774.56,,0.79%,,
14-01-2016,772.66,777.38,777.73,764.21,,-0.93%,,
15-01-2016,761.89,774.05,777.59,761.1,,-1.39%,,
18-01-2016,756.29,763.21,763.21,753.77,,-0.74%,,
19-01-2016,770.36,756.45,772.11,755.17,,1.86%,,
20-01-2016,742.18,769.57,769.57,740.13,,-3.66%,,
21-01-2016,738.14,743.68,755.21,734.82,,-0.54%,,
22-01-2016,760.04,738.74,761.87,738.74,,2.97%,,
25-01-2016,769.19,760.56,774.05,760.37,,1.20%,,
26-01-2016,751.42,767.71,767.71,750.11,,-2.31%,,
27-01-2016,758.43,752.46,763.32,752.46,,0.93%,,
28-01-2016,758.72,756.75,762.37,753.14,,0.04%,,
29-01-2016,777.04,758.68,777.04,754.11,,2.41%,,
01-02-2016,775.06,775.29,778.18,769.28,,-0.25%,,
02-02-2016,764.78,774.31,774.31,762.62,,-1.33%,,
03-02-2016,750.89,761.92,762.3,745.16,,-1.82%,,
04-02-2016,762.66,754.97,766.85,754.97,,1.57%,,
05-02-2016,766.56,765.17,771.47,765.17,,0.51%,,
08-02-2016,765.97,764.61,765.97,763.83,,-0.08%,,
09-02-2016,765.45,765.07,766.67,764.26,,-0.07%,,
10-02-2016,765.64,764.25,768.61,763.87,,0.02%,,
11-02-2016,743.05,766.62,766.62,742.6,,-2.95%,,
12-02-2016,739.49,744.54,746.36,739.06,,-0.48%,,
15-02-2016,756.92,742.73,757.85,740.1,,2.36%,,
16-02-2016,768.53,755.72,770.15,755.72,,1.53%,,
17-02-2016,765.11,768.63,774.2,763.31,,-0.45%,,
18-02-2016,778.25,765.61,780.8,765.61,,1.72%,,
19-02-2016,776.62,777.72,777.96,772.26,,-0.21%,,
22-02-2016,781.68,776.59,783.85,774.83,,0.65%,,
23-02-2016,780.05,783.62,784.9,779.06,,-0.21%,,
24-02-2016,773.02,780.01,780.34,769.12,,-0.90%,,
25-02-2016,767.09,773.33,775.86,766.28,,-0.77%,,
26-02-2016,777.91,768.08,779.33,767.47,,1.41%,,
29-02-2016,772.31,776.69,777.57,769.34,,-0.72%,,
01-03-2016,782.43,772.07,784.33,770.66,,1.31%,,
02-03-2016,801.92,784.17,803.65,784.17,,2.49%,,
03-03-2016,809.19,802.4,810.52,802.4,,0.91%,,
04-03-2016,817.97,810.03,820.64,809.31,,1.09%,,
07-03-2016,817.49,820.36,823.63,816.12,,-0.06%,,
08-03-2016,809.48,818.03,818.03,806.4,,-0.98%,,
09-03-2016,809.02,808.95,810.61,801.56,,-0.06%,,
10-03-2016,813.14,810.22,817.2,809.49,,0.51%,,
11-03-2016,824.9,812.67,826.74,811.2,,1.45%,,
14-03-2016,833.52,826.24,837.15,826.16,,1.04%,,
15-03-2016,826.28,833.41,833.77,824.53,,-0.87%,,
16-03-2016,827.08,825.02,831.4,822.86,,0.10%,,
17-03-2016,840.6,831.28,845.38,831.28,,1.63%,,
18-03-2016,852.85,844.08,853.47,843.47,,1.46%,,
21-03-2016,853.59,852.99,854.72,849.11,,0.09%,,
22-03-2016,855.61,853.83,855.87,850.06,,0.24%,,
23-03-2016,852.25,855.38,857.2,850.47,,-0.39%,,
24-03-2016,842.79,851.08,851.08,840.86,,-1.11%,,
25-03-2016,841.8,842.82,843.61,840.09,,-0.12%,,
28-03-2016,842.27,841.85,842.8,840.14,,0.06%,,
29-03-2016,845.05,843.16,847.73,840.81,,0.33%,,
30-03-2016,863.04,847.94,865.44,847.94,,2.13%,,
31-03-2016,864.05,864.93,867.28,859.4,,0.12%,,
01-04-2016,849.3,863.11,863.88,848.39,,-1.71%,,
04-04-2016,851.85,850.23,852.08,849.56,,0.30%,,
05-04-2016,838.9,849.76,849.76,836.64,,-1.52%,,
06-04-2016,838.67,837.94,840.17,834.3,,-0.03%,,
07-04-2016,841.2,839.48,843.71,836.14,,0.30%,,
08-04-2016,842.33,839.92,844.21,831.39,,0.13%,,
11-04-2016,846.97,842.6,848.44,837.41,,0.55%,,
12-04-2016,849.43,847.6,850.4,846.4,,0.29%,,
13-04-2016,868.67,850.54,868.67,850.54,,2.27%,,
14-04-2016,874.72,868.67,877.49,868.67,,0.70%,,
15-04-2016,875.71,875.59,876.73,870.63,,0.11%,,
18-04-2016,870.95,875.23,875.23,865.95,,-0.54%,,
19-04-2016,878.4,872.69,881.06,871.62,,0.86%,,
20-04-2016,871.48,879.96,881.61,867.65,,-0.79%,,
21-04-2016,881.67,872.05,882.44,871.11,,1.17%,,
22-04-2016,875.15,880.17,880.45,872.46,,-0.74%,,
25-04-2016,868.67,873.76,873.98,867.64,,-0.74%,,
26-04-2016,871.61,868.1,873.14,863.87,,0.34%,,
27-04-2016,869.36,872.36,872.89,867.47,,-0.26%,,
28-04-2016,866.34,869.83,875.18,863.97,,-0.35%,,
29-04-2016,855.95,866.99,867.01,854.04,,-1.20%,,
02-05-2016,853.88,854.93,855.72,853.19,,-0.24%,,
03-05-2016,840.48,854.25,855.62,838.01,,-1.57%,,
04-05-2016,833.96,838.17,838.5,829.9,,-0.78%,,
05-05-2016,833.54,831.45,833.63,828.09,,-0.05%,,
06-05-2016,825.93,830.97,831.87,822.06,,-0.91%,,
09-05-2016,823.65,823.3,828.79,821.03,,-0.28%,,
10-05-2016,826.02,821.6,827.75,816.77,,0.29%,,
11-05-2016,821.86,826.35,830.59,819.91,,-0.50%,,
12-05-2016,816.51,821.95,823.4,814.64,,-0.65%,,
13-05-2016,806.54,814.91,814.91,803.6,,-1.22%,,
16-05-2016,810.3,805.56,813.19,804.62,,0.47%,,
17-05-2016,819.84,810.9,820.47,810.9,,1.18%,,
18-05-2016,810.77,819.68,819.68,808.3,,-1.11%,,
19-05-2016,804.14,809.5,810.73,803.68,,-0.82%,,
20-05-2016,809.6,804.77,813.1,803.62,,0.68%,,
23-05-2016,817.45,809.96,820.64,809.9,,0.97%,,
24-05-2016,814.3,817.4,817.4,810.01,,-0.39%,,
25-05-2016,831.53,815.02,834.24,815.02,,2.12%,,
26-05-2016,834.03,832.75,835,829.66,,0.30%,,
27-05-2016,843.64,834.68,843.64,833.17,,1.15%,,
30-05-2016,842.94,843.17,846.04,838.25,,-0.08%,,
31-05-2016,848.66,841.77,852.77,841.77,,0.68%,,
01-06-2016,846.3,848.69,854.2,846.24,,-0.28%,,
02-06-2016,850.09,846.53,850.58,845.4,,0.45%,,
03-06-2016,852.51,850.16,857.42,850,,0.28%,,
06-06-2016,859.28,856.45,862.95,854.67,,0.79%,,
07-06-2016,870.89,863.31,874.18,863.2,,1.35%,,
08-06-2016,874.13,873.58,876.6,871.18,,0.37%,,
09-06-2016,874.67,874.75,876.5,872.72,,0.06%,,
10-06-2016,863.82,874.25,874.25,861.97,,-1.24%,,
13-06-2016,843.49,861.29,861.29,842.16,,-2.35%,,
14-06-2016,842.68,843.5,844.72,840.55,,-0.10%,,
15-06-2016,847.79,842.71,849.48,836.94,,0.61%,,
16-06-2016,837.08,849.08,849.23,833.5,,-1.26%,,
17-06-2016,838.3,837.8,845.71,837.8,,0.15%,,
20-06-2016,852.47,839.2,854.23,839.2,,1.69%,,
21-06-2016,858.3,852.38,860.14,851.65,,0.68%,,
22-06-2016,863.24,858.93,865.23,854.92,,0.58%,,
23-06-2016,865.38,863.54,867.65,862.22,,0.25%,,
24-06-2016,838.04,867.58,869.18,826.75,,-3.16%,,
27-06-2016,831.78,837.75,838.24,825.89,,-0.75%,,
28-06-2016,836.74,830.72,838.15,824.11,,0.60%,,
29-06-2016,848.79,837.6,850.55,837.37,,1.44%,,
30-06-2016,865.15,849.91,865.35,849.91,,1.93%,,
01-07-2016,870.58,864.76,871.5,864.73,,0.63%,,
04-07-2016,876.78,869.63,878.16,868.96,,0.71%,,
05-07-2016,866.33,875.73,876.68,864.93,,-1.19%,,
06-07-2016,851.82,865.22,865.22,847.77,,-1.67%,,
07-07-2016,862.93,853.22,863.32,852.73,,1.30%,,
08-07-2016,858.54,862.47,863.31,857.44,,-0.51%,,
11-07-2016,877.94,860.72,877.94,860.72,,2.26%,,
12-07-2016,885.15,877.22,887.59,877.22,,0.82%,,
13-07-2016,887.82,885.99,891.57,885.85,,0.30%,,
14-07-2016,896.62,888.12,898.58,885.92,,0.99%,,
15-07-2016,901.25,897.91,904.17,896.97,,0.52%,,
18-07-2016,906.52,901.13,907.1,899.64,,0.58%,,
19-07-2016,903.17,906.54,906.55,900.17,,-0.37%,,
20-07-2016,906.74,901.95,906.74,899.44,,0.40%,,
21-07-2016,910.18,906.54,913.46,906.54,,0.38%,,
22-07-2016,908.34,910.4,910.4,905.25,,-0.20%,,
25-07-2016,908.74,907.97,912.01,904.64,,0.04%,,
26-07-2016,915.3,907.57,917.54,904.1,,0.72%,,
27-07-2016,919.59,915.5,920.54,914.1,,0.47%,,
28-07-2016,918.43,920.38,921.85,914,,-0.13%,,
29-07-2016,908.5,918.23,920.25,908.5,,-1.08%,,
01-08-2016,923.62,910.33,924.72,910.33,,1.66%,,
02-08-2016,918.89,924.06,924.06,918.51,,-0.51%,,
03-08-2016,903.25,918.18,918.18,902.77,,-1.70%,,
04-08-2016,906.64,903.65,908.72,903.65,,0.38%,,
05-08-2016,920.6,908.22,921.82,907.99,,1.54%,,
08-08-2016,931.25,919.98,931.97,919.98,,1.16%,,
09-08-2016,933.02,932.07,934.64,930.15,,0.19%,,
10-08-2016,936.97,933.91,938.5,933,,0.42%,,
11-08-2016,941.71,937.34,942.76,931.93,,0.51%,,
12-08-2016,948.58,941.97,948.58,941.87,,0.73%,,
15-08-2016,955.46,947.84,957.8,947.81,,0.73%,,
16-08-2016,955.9,956.22,962.05,953.93,,0.05%,,
17-08-2016,949.71,955.25,957.22,947.57,,-0.65%,,
18-08-2016,959.68,949.93,961.95,949.5,,1.05%,,
19-08-2016,957.11,959.4,964.78,954.26,,-0.27%,,
22-08-2016,953.97,956.99,957.21,949.75,,-0.33%,,
23-08-2016,958.56,954.45,958.86,953.79,,0.48%,,
24-08-2016,949.8,956.7,957.01,949.28,,-0.91%,,
25-08-2016,953.1,950.15,954.97,948.01,,0.35%,,
26-08-2016,954.76,952.91,956.57,950.51,,0.17%,,
29-08-2016,951.62,952,953.09,948.15,,-0.33%,,
30-08-2016,957.88,953.28,958.98,953.28,,0.66%,,
31-08-2016,955.59,958.3,958.75,954.13,,-0.24%,,
01-09-2016,954.95,955.33,956.23,946.88,,-0.07%,,
02-09-2016,959.37,955.69,961.68,955.69,,0.46%,,
05-09-2016,976.65,959.58,977.85,959.58,,1.80%,,
06-09-2016,991.41,976.86,994.44,976.24,,1.51%,,
07-09-2016,994.88,994.34,999.09,994.15,,0.35%,,
08-09-2016,997.96,994.71,999.11,990.97,,0.31%,,
09-09-2016,988.69,995.38,998.18,985.74,,-0.93%,,
12-09-2016,960.03,979.95,980.38,954.75,,-2.90%,,
13-09-2016,959.28,961.25,972.17,955.79,,-0.08%,,
14-09-2016,959.5,957.46,961.72,956.12,,0.02%,,
15-09-2016,964.22,958.58,964.22,958.36,,0.49%,,
16-09-2016,964.4,963.37,965.43,962.44,,0.02%,,
19-09-2016,978.04,963.36,981.04,963.36,,1.41%,,
20-09-2016,977.85,978.26,980.74,975.19,,-0.02%,,
21-09-2016,988.01,979,992.45,975.84,,1.04%,,
22-09-2016,998.66,992.2,"1,002.68",992.2,,1.08%,,
23-09-2016,996.17,998.67,"1,000.24",994.69,,-0.25%,,
26-09-2016,981.69,995.92,996.68,980.57,,-1.45%,,
27-09-2016,992.38,981.3,992.74,978.59,,1.09%,,
28-09-2016,993.75,992.53,993.83,988.61,,0.14%,,
29-09-2016,995.91,994.12,"1,002.20",994.07,,0.22%,,
30-09-2016,982.64,995.03,995.03,981.26,,-1.33%,,
03-10-2016,990.52,982.99,993.45,982.99,,0.80%,,
04-10-2016,994.89,991.51,995.53,990.33,,0.44%,,
05-10-2016,997.56,992.54,997.64,989.82,,0.27%,,
06-10-2016,"1,005.41","1,001.85","1,006.85","1,000.06",,0.79%,,
07-10-2016,"1,001.21","1,004.81","1,005.43","1,000.08",,-0.42%,,
10-10-2016,"1,003.85",998.75,"1,004.52",997.28,,0.26%,,
11-10-2016,983.64,"1,004.34","1,005.03",982,,-2.01%,,
12-10-2016,979.25,983.1,983.1,976.05,,-0.45%,,
13-10-2016,965.4,979.06,980.22,962.03,,-1.41%,,
14-10-2016,970.69,966.49,973.3,965.76,,0.55%,,
17-10-2016,967.73,969.34,970.11,960.97,,-0.30%,,
18-10-2016,979.08,967.84,982.07,967.46,,1.17%,,
19-10-2016,982.12,980.28,984.65,979.37,,0.31%,,
20-10-2016,984.16,982.77,988.6,982.64,,0.21%,,
21-10-2016,980.57,983.74,983.74,977.9,,-0.36%,,
24-10-2016,989.35,980.16,989.49,977.76,,0.90%,,
25-10-2016,990.22,988.53,992.91,986.95,,0.09%,,
26-10-2016,980,990.2,991.07,978.83,,-1.03%,,
27-10-2016,972.58,979.09,980.06,970.41,,-0.76%,,
28-10-2016,970.5,972,973.83,967.35,,-0.21%,,
31-10-2016,969.93,970.02,974.47,964.49,,-0.06%,,
01-11-2016,974.04,969.71,978.52,968.24,,0.42%,,
02-11-2016,957.87,972.76,972.76,957.68,,-1.66%,,
03-11-2016,953.34,958.69,959.31,951.48,,-0.47%,,
04-11-2016,951.07,952.44,954.94,950.05,,-0.24%,,
07-11-2016,961.27,951.5,962.44,951.5,,1.07%,,
08-11-2016,965.93,961.87,967.65,961.6,,0.48%,,
09-11-2016,939.8,967.11,971.34,931.08,,-2.71%,,
10-11-2016,949.66,939.15,957.18,939.15,,1.05%,,
11-11-2016,930.95,943.25,945.61,926.84,,-1.97%,,
14-11-2016,914.99,930.52,930.65,913.59,,-1.71%,,
15-11-2016,919.43,915.54,922.28,915.12,,0.49%,,
16-11-2016,922.99,920.15,928.62,919.3,,0.39%,,
17-11-2016,924.92,923.07,925.89,919.62,,0.21%,,
18-11-2016,924.16,924.8,927.74,919.86,,-0.08%,,
21-11-2016,924.62,924.34,928.73,921.82,,0.05%,,
22-11-2016,937.65,925.81,939.88,925.81,,1.41%,,
23-11-2016,939.86,939.28,943.97,937.17,,0.24%,,
24-11-2016,936,939.03,939.18,931.94,,-0.41%,,
25-11-2016,939.75,935.84,941.39,935.23,,0.40%,,
28-11-2016,948.29,940.75,950.58,939.4,,0.91%,,
29-11-2016,947.15,948.79,950.16,943.95,,-0.12%,,
30-11-2016,950.65,947.33,954.9,947.33,,0.37%,,
01-12-2016,950.64,948.95,956.27,948.95,,0.00%,,
02-12-2016,938.93,950.71,950.71,938.12,,-1.23%,,
05-12-2016,937.18,938.95,939.05,933.38,,-0.19%,,
06-12-2016,943.41,938.91,947.5,938.91,,0.66%,,
07-12-2016,948.5,943.89,950.85,943.89,,0.54%,,
08-12-2016,959.97,950.84,961.63,950.84,,1.21%,,
09-12-2016,955.84,958.9,959.14,953.05,,-0.43%,,
12-12-2016,945.15,955.68,956.12,945.1,,-1.12%,,
13-12-2016,948.5,945.68,950.33,943.52,,0.35%,,
14-12-2016,948.26,949.45,952.82,945.38,,-0.03%,,
15-12-2016,932.21,945.6,945.6,930.86,,-1.69%,,
16-12-2016,930.71,931.12,935.31,930.29,,-0.16%,,
19-12-2016,924.04,930.24,931.13,922.89,,-0.72%,,
20-12-2016,923.9,923.92,925.23,921.78,,-0.02%,,
21-12-2016,923.68,924.29,927.33,923.2,,-0.02%,,
22-12-2016,915.49,923.54,924.5,913.48,,-0.89%,,
23-12-2016,911.86,914.42,914.77,909.87,,-0.40%,,
26-12-2016,912.94,911.91,914.19,911.62,,0.12%,,
27-12-2016,913.47,912.87,914.3,911.7,,0.06%,,
28-12-2016,917.44,913.11,919.16,911.69,,0.43%,,
29-12-2016,918.94,916.57,919.73,912.94,,0.16%,,
30-12-2016,924.16,919.61,926.71,919.6,,0.57%,,
02-01-2017,925.12,923.18,925.12,922.13,,0.10%,,
03-01-2017,932.49,924.71,932.49,921.07,,0.80%,,
04-01-2017,933.69,931.72,935.93,929.53,,0.13%,,
05-01-2017,949.44,935.33,950.65,934.32,,1.69%,,
06-01-2017,950.26,951.65,955.52,948.45,,0.09%,,
09-01-2017,952.53,948.59,954.71,948.59,,0.24%,,
10-01-2017,963.55,954.1,964.26,953.64,,1.16%,,
11-01-2017,970.25,963.05,972.93,962.91,,0.70%,,
12-01-2017,972.43,971.93,976.71,971.18,,0.22%,,
13-01-2017,972.36,973.51,973.51,968.4,,-0.01%,,
16-01-2017,962.89,972.36,972.85,961.06,,-0.97%,,
17-01-2017,969.86,962.44,973.06,962.44,,0.72%,,
18-01-2017,974.54,972.95,976.37,969.42,,0.48%,,
19-01-2017,973.53,974.54,975.27,969.93,,-0.10%,,
20-01-2017,970.3,973.67,973.77,968.77,,-0.33%,,
23-01-2017,979.26,970.19,979.46,969.9,,0.92%,,
24-01-2017,983.71,979.4,985.28,979.29,,0.45%,,
25-01-2017,990.26,983.9,991.29,983.64,,0.67%,,
26-01-2017,998.76,991.25,"1,001.58",991.25,,0.86%,,
27-01-2017,997.88,996.33,997.88,993.13,,-0.09%,,
30-01-2017,997.34,994,997.34,992.24,,-0.05%,,
31-01-2017,994.67,994.93,998.59,993.03,,-0.27%,,
01-02-2017,995.47,996.69,997.89,991.09,,0.08%,,
02-02-2017,993.54,997.7,"1,001.58",992.48,,-0.19%,,
03-02-2017,993.12,993.88,996.85,988.66,,-0.04%,,
06-02-2017,"1,003.29",996.04,"1,004.52",994.98,,1.02%,,
07-02-2017,999.9,"1,004.08","1,004.08",998.51,,-0.34%,,
08-02-2017,"1,002.65","1,000.07","1,003.37",991.67,,0.28%,,
09-02-2017,"1,004.12","1,002.66","1,009.81","1,002.12",,0.15%,,
10-02-2017,"1,004.73","1,003.21","1,008.79","1,002.89",,0.06%,,
13-02-2017,"1,009.95","1,005.86","1,011.19","1,003.11",,0.52%,,
14-02-2017,"1,008.30","1,010.27","1,011.29","1,006.83",,-0.16%,,
15-02-2017,"1,017.07","1,007.56","1,019.16","1,006.57",,0.87%,,
16-02-2017,"1,023.78","1,018.65","1,024.61","1,018.00",,0.66%,,
17-02-2017,"1,022.21","1,023.67","1,024.16","1,020.22",,-0.15%,,
20-02-2017,"1,025.61","1,021.08","1,027.24","1,020.72",,0.33%,,
21-02-2017,"1,027.00","1,025.78","1,029.40","1,024.17",,0.14%,,
22-02-2017,"1,036.33","1,027.82","1,038.45","1,027.82",,0.91%,,
23-02-2017,"1,035.11","1,036.51","1,038.79","1,033.67",,-0.12%,,
24-02-2017,"1,027.23","1,035.29","1,035.53","1,026.39",,-0.76%,,
27-02-2017,"1,024.85","1,027.28","1,028.69","1,022.87",,-0.23%,,
28-02-2017,"1,021.82","1,024.95","1,028.50","1,020.52",,-0.30%,,
01-03-2017,"1,020.56","1,020.30","1,022.52","1,016.70",,-0.12%,,
02-03-2017,"1,020.86","1,019.75","1,031.11","1,018.00",,0.03%,,
03-03-2017,"1,011.00","1,019.00","1,019.08","1,009.06",,-0.97%,,
06-03-2017,"1,012.78","1,012.38","1,015.40","1,010.45",,0.18%,,
07-03-2017,"1,019.74","1,012.32","1,020.05","1,012.32",,0.69%,,
08-03-2017,"1,023.61","1,019.11","1,024.59","1,016.50",,0.38%,,
09-03-2017,"1,011.94","1,022.08","1,022.38","1,010.62",,-1.14%,,
10-03-2017,"1,013.59","1,011.47","1,015.64","1,009.22",,0.16%,,
13-03-2017,"1,027.37","1,015.31","1,027.45","1,015.31",,1.36%,,
14-03-2017,"1,028.18","1,026.44","1,030.93","1,026.44",,0.08%,,
15-03-2017,"1,027.51","1,027.89","1,032.78","1,023.25",,-0.07%,,
16-03-2017,"1,049.07","1,032.96","1,051.06","1,032.96",,2.10%,,
17-03-2017,"1,053.74","1,049.26","1,055.10","1,048.23",,0.45%,,
20-03-2017,"1,062.30","1,054.22","1,064.97","1,051.52",,0.81%,,
21-03-2017,"1,066.44","1,063.38","1,072.38","1,063.38",,0.39%,,
22-03-2017,"1,056.92","1,062.92","1,063.29","1,051.50",,-0.89%,,
23-03-2017,"1,055.84","1,058.05","1,058.69","1,053.12",,-0.10%,,
24-03-2017,"1,055.37","1,055.41","1,058.17","1,052.30",,-0.04%,,
27-03-2017,"1,054.33","1,055.84","1,059.62","1,052.92",,-0.10%,,
28-03-2017,"1,059.41","1,055.71","1,060.41","1,055.18",,0.48%,,
29-03-2017,"1,060.98","1,058.21","1,063.61","1,058.15",,0.15%,,
30-03-2017,"1,056.91","1,061.58","1,063.81","1,056.16",,-0.38%,,
31-03-2017,"1,047.68","1,056.72","1,056.87","1,047.10",,-0.87%,,
03-04-2017,"1,053.47","1,048.11","1,053.47","1,048.11",,0.55%,,
04-04-2017,"1,050.72","1,052.82","1,053.41","1,049.05",,-0.26%,,
05-04-2017,"1,058.09","1,049.45","1,059.13","1,048.81",,0.70%,,
06-04-2017,"1,051.72","1,056.99","1,056.99","1,048.19",,-0.60%,,
07-04-2017,"1,049.14","1,051.80","1,052.03","1,039.03",,-0.25%,,
10-04-2017,"1,049.62","1,048.49","1,050.38","1,045.59",,0.05%,,
11-04-2017,"1,041.41","1,049.51","1,049.51","1,040.18",,-0.78%,,
12-04-2017,"1,049.16","1,041.22","1,051.35","1,039.55",,0.74%,,
13-04-2017,"1,053.63","1,051.48","1,057.51","1,046.82",,0.43%,,
14-04-2017,"1,050.27","1,052.27","1,052.27","1,047.08",,-0.32%,,
17-04-2017,"1,048.28","1,048.87","1,049.80","1,046.77",,-0.19%,,
18-04-2017,"1,040.20","1,049.30","1,050.83","1,038.84",,-0.77%,,
19-04-2017,"1,034.77","1,040.30","1,040.30","1,032.51",,-0.52%,,
20-04-2017,"1,043.62","1,034.50","1,044.75","1,032.74",,0.86%,,
21-04-2017,"1,048.47","1,044.22","1,052.27","1,044.22",,0.46%,,
24-04-2017,"1,056.17","1,048.91","1,056.56","1,048.78",,0.73%,,
25-04-2017,"1,073.34","1,055.89","1,073.34","1,055.76",,1.63%,,
26-04-2017,"1,075.72","1,073.11","1,079.08","1,072.74",,0.22%,,
27-04-2017,"1,081.40","1,074.03","1,081.40","1,071.94",,0.53%,,
28-04-2017,"1,078.90","1,080.28","1,085.81","1,077.08",,-0.23%,,
01-05-2017,"1,080.50","1,079.07","1,080.72","1,078.95",,0.15%,,
02-05-2017,"1,091.56","1,080.74","1,093.20","1,080.74",,1.02%,,
03-05-2017,"1,092.62","1,093.04","1,094.77","1,090.85",,0.10%,,
04-05-2017,"1,090.21","1,093.90","1,094.06","1,087.86",,-0.22%,,
05-05-2017,"1,085.64","1,089.56","1,089.56","1,080.85",,-0.42%,,
08-05-2017,"1,098.74","1,084.86","1,098.74","1,084.58",,1.21%,,
09-05-2017,"1,110.49","1,097.98","1,110.49","1,097.97",,1.07%,,
10-05-2017,"1,109.38","1,107.09","1,115.32","1,107.09",,-0.10%,,
11-05-2017,"1,118.01","1,110.28","1,120.11","1,109.31",,0.78%,,
12-05-2017,"1,118.19","1,119.40","1,120.73","1,116.14",,0.02%,,
15-05-2017,"1,126.52","1,118.16","1,128.60","1,117.41",,0.74%,,
16-05-2017,"1,129.91","1,128.40","1,131.20","1,122.59",,0.30%,,
17-05-2017,"1,123.30","1,130.08","1,130.08","1,122.05",,-0.59%,,
18-05-2017,"1,120.37","1,120.13","1,122.75","1,112.21",,-0.26%,,
19-05-2017,"1,122.41","1,119.46","1,126.87","1,115.93",,0.18%,,
22-05-2017,"1,136.58","1,125.49","1,138.06","1,125.49",,1.26%,,
23-05-2017,"1,133.12","1,137.13","1,142.14","1,132.07",,-0.30%,,
24-05-2017,"1,132.04","1,132.80","1,134.04","1,128.56",,-0.10%,,
25-05-2017,"1,145.36","1,133.85","1,145.36","1,133.77",,1.18%,,
26-05-2017,"1,145.54","1,144.41","1,149.25","1,143.46",,0.02%,,
29-05-2017,"1,143.69","1,146.33","1,147.54","1,142.31",,-0.16%,,
30-05-2017,"1,139.32","1,143.09","1,143.41","1,138.20",,-0.38%,,
31-05-2017,"1,133.14","1,138.83","1,142.64","1,132.27",,-0.54%,,
01-06-2017,"1,140.67","1,132.94","1,140.78","1,131.26",,0.66%,,
02-06-2017,"1,147.94","1,140.76","1,149.01","1,140.76",,0.64%,,
05-06-2017,"1,150.38","1,148.57","1,151.56","1,146.70",,0.21%,,
06-06-2017,"1,151.97","1,150.52","1,152.82","1,148.46",,0.14%,,
07-06-2017,"1,150.06","1,151.18","1,154.51","1,146.13",,-0.17%,,
08-06-2017,"1,163.24","1,148.94","1,164.27","1,147.70",,1.15%,,
09-06-2017,"1,162.36","1,164.27","1,172.15","1,158.94",,-0.08%,,
12-06-2017,"1,146.80","1,161.52","1,161.52","1,141.96",,-1.34%,,
13-06-2017,"1,148.52","1,145.63","1,152.82","1,145.50",,0.15%,,
14-06-2017,"1,150.45","1,149.94","1,155.24","1,145.10",,0.17%,,
15-06-2017,"1,141.38","1,150.89","1,152.51","1,136.20",,-0.79%,,
16-06-2017,"1,142.47","1,140.45","1,144.06","1,139.26",,0.10%,,
19-06-2017,"1,160.97","1,142.90","1,160.97","1,142.81",,1.62%,,
20-06-2017,"1,165.42","1,159.93","1,169.13","1,159.86",,0.38%,,
21-06-2017,"1,161.93","1,162.60","1,162.67","1,155.03",,-0.30%,,
22-06-2017,"1,166.67","1,162.66","1,170.29","1,162.66",,0.41%,,
23-06-2017,"1,167.09","1,166.10","1,168.96","1,164.38",,0.04%,,
26-06-2017,"1,176.62","1,168.63","1,181.13","1,167.31",,0.82%,,
27-06-2017,"1,172.67","1,177.18","1,177.37","1,171.26",,-0.34%,,
28-06-2017,"1,164.89","1,171.53","1,171.53","1,160.88",,-0.66%,,
29-06-2017,"1,168.59","1,165.71","1,174.96","1,163.19",,0.32%,,
30-06-2017,"1,158.78","1,166.13","1,166.13","1,154.92",,-0.84%,,
03-07-2017,"1,157.61","1,158.45","1,159.84","1,154.49",,-0.10%,,
04-07-2017,"1,142.21","1,156.15","1,156.63","1,140.01",,-1.33%,,
05-07-2017,"1,153.53","1,141.65","1,153.53","1,137.20",,0.99%,,
06-07-2017,"1,145.48","1,153.06","1,154.70","1,144.81",,-0.70%,,
07-07-2017,"1,141.01","1,145.34","1,145.34","1,139.05",,-0.39%,,
10-07-2017,"1,149.01","1,140.91","1,150.49","1,140.91",,0.70%,,
11-07-2017,"1,166.29","1,149.03","1,166.99","1,148.49",,1.50%,,
12-07-2017,"1,177.62","1,167.01","1,180.16","1,166.57",,0.97%,,
13-07-2017,"1,191.49","1,179.53","1,194.15","1,179.53",,1.18%,,
14-07-2017,"1,196.45","1,191.53","1,198.86","1,189.84",,0.42%,,
17-07-2017,"1,198.87","1,199.06","1,206.48","1,197.88",,0.20%,,
