date,price,open,high,low,vol.,change %,vol,perc_chg
2015-10-16,"1,683.55","1,675.31","1,683.55","1,675.22",,0.46%,,
2015-10-19,"1,679.92","1,682.61","1,684.35","1,674.26",,-0.22%,,
2015-10-20,"1,677.52","1,679.82","1,683.02","1,674.96",,-0.14%,,
2015-10-21,"1,672.87","1,677.37","1,684.30","1,671.11",,-0.28%,,
2015-10-22,"1,689.33","1,671.89","1,689.38","1,669.55",,0.98%,,
2015-10-23,"1,706.61","1,687.72","1,708.49","1,687.18",,1.02%,,
2015-10-26,"1,704.98","1,705.69","1,709.41","1,703.40",,-0.10%,,
2015-10-27,"1,696.24","1,704.65","1,705.07","1,691.98",,-0.51%,,
2015-10-28,"1,714.13","1,695.24","1,714.13","1,694.47",,1.05%,,
2015-10-29,"1,706.61","1,709.13","1,710.13","1,701.93",,-0.44%,,
2015-10-30,"1,705.80","1,707.69","1,712.73","1,704.12",,-0.05%,,
2015-11-02,"1,715.18","1,705.70","1,715.18","1,698.92",,0.55%,,
2015-11-03,"1,717.39","1,714.41","1,721.20","1,708.45",,0.13%,,
2015-11-04,"1,713.87","1,718.27","1,723.81","1,710.50",,-0.20%,,
2015-11-05,"1,710.77","1,713.92","1,717.73","1,705.21",,-0.18%,,
2015-11-06,"1,704.39","1,710.63","1,711.65","1,696.05",,-0.37%,,
2015-11-09,"1,691.60","1,703.65","1,707.48","1,686.89",,-0.75%,,
2015-11-10,"1,690.51","1,692.12","1,693.07","1,683.74",,-0.06%,,
2015-11-11,"1,691.88","1,691.30","1,698.81","1,690.41",,0.08%,,
2015-11-12,"1,671.49","1,692.93","1,694.35","1,671.49",,-1.21%,,
2015-11-13,"1,654.30","1,673.23","1,673.39","1,654.30",,-1.03%,,
2015-11-16,"1,667.45","1,655.29","1,667.45","1,649.47",,0.79%,,
2015-11-17,"1,676.10","1,666.73","1,683.81","1,666.70",,0.52%,,
2015-11-18,"1,691.55","1,675.87","1,692.84","1,673.70",,0.92%,,
2015-11-19,"1,700.56","1,692.43","1,703.14","1,692.35",,0.53%,,
2015-11-20,"1,702.83","1,700.00","1,708.80","1,697.78",,0.13%,,
2015-11-23,"1,697.30","1,701.42","1,703.53","1,695.07",,-0.32%,,
2015-11-24,"1,695.46","1,697.67","1,698.64","1,684.66",,-0.11%,,
2015-11-25,"1,697.83","1,696.11","1,701.75","1,694.77",,0.14%,,
2015-11-26,"1,703.84","1,699.23","1,703.90","1,698.99",,0.35%,,
2015-11-27,"1,700.29","1,703.21","1,703.71","1,697.07",,-0.21%,,
2015-11-30,"1,694.40","1,699.92","1,701.04","1,694.32",,-0.35%,,
2015-12-01,"1,710.12","1,694.52","1,711.49","1,694.44",,0.93%,,
2015-12-02,"1,696.23","1,710.95","1,712.41","1,696.23",,-0.81%,,
2015-12-03,"1,678.23","1,697.49","1,701.23","1,678.23",,-1.06%,,
2015-12-04,"1,694.78","1,682.13","1,695.56","1,672.97",,0.99%,,
2015-12-07,"1,686.58","1,694.52","1,698.68","1,680.86",,-0.48%,,
2015-12-08,"1,670.68","1,685.49","1,685.90","1,664.18",,-0.94%,,
2015-12-09,"1,664.37","1,671.34","1,683.71","1,660.58",,-0.38%,,
2015-12-10,"1,663.88","1,666.47","1,671.06","1,660.82",,-0.03%,,
2015-12-11,"1,637.83","1,663.34","1,664.14","1,636.29",,-1.57%,,
2015-12-14,"1,632.28","1,636.51","1,637.67","1,619.67",,-0.34%,,
2015-12-15,"1,646.69","1,631.84","1,652.12","1,629.74",,0.88%,,
2015-12-16,"1,668.73","1,647.31","1,669.51","1,647.25",,1.34%,,
2015-12-17,"1,655.22","1,667.03","1,677.64","1,654.84",,-0.81%,,
2015-12-18,"1,633.75","1,655.50","1,658.17","1,633.75",,-1.30%,,
2015-12-21,"1,638.91","1,634.25","1,645.24","1,632.11",,0.32%,,
2015-12-22,"1,650.17","1,638.77","1,651.50","1,638.59",,0.69%,,
2015-12-23,"1,671.51","1,649.87","1,673.14","1,649.72",,1.29%,,
2015-12-24,"1,674.00","1,672.42","1,676.75","1,672.42",,0.15%,,
2015-12-25,"1,673.30","1,674.43","1,674.66","1,673.25",,-0.04%,,
2015-12-28,"1,670.39","1,673.97","1,674.68","1,664.26",,-0.17%,,
2015-12-29,"1,685.62","1,670.00","1,688.34","1,669.89",,0.91%,,
2015-12-30,"1,676.43","1,686.22","1,687.98","1,676.36",,-0.55%,,
2015-12-31,"1,662.79","1,676.59","1,677.22","1,662.79",,-0.81%,,
2016-01-04,"1,630.89","1,663.05","1,663.16","1,617.93",,-1.92%,,
2016-01-05,"1,630.64","1,631.78","1,634.91","1,624.90",,-0.02%,,
2016-01-06,"1,610.17","1,632.00","1,632.54","1,606.19",,-1.26%,,
2016-01-07,"1,576.32","1,611.04","1,611.31","1,576.32",,-2.10%,,
2016-01-08,"1,561.47","1,579.34","1,585.12","1,560.29",,-0.94%,,
2016-01-11,"1,557.59","1,562.65","1,569.29","1,547.66",,-0.25%,,
2016-01-12,"1,561.68","1,557.41","1,571.40","1,551.71",,0.26%,,
2016-01-13,"1,544.28","1,562.86","1,578.00","1,543.12",,-1.11%,,
2016-01-14,"1,549.06","1,544.92","1,555.79","1,526.14",,0.31%,,
2016-01-15,"1,521.00","1,550.18","1,552.94","1,509.69",,-1.81%,,
2016-01-18,"1,514.05","1,519.14","1,520.47","1,513.91",,-0.46%,,
2016-01-19,"1,520.49","1,514.11","1,532.13","1,512.68",,0.43%,,
2016-01-20,"1,491.73","1,520.85","1,521.19","1,468.36",,-1.89%,,
2016-01-21,"1,497.87","1,491.63","1,509.18","1,482.47",,0.41%,,
2016-01-22,"1,536.79","1,499.84","1,538.64","1,499.64",,2.60%,,
2016-01-25,"1,521.15","1,535.31","1,540.09","1,521.06",,-1.02%,,
2016-01-26,"1,535.76","1,521.39","1,537.40","1,511.22",,0.96%,,
2016-01-27,"1,531.38","1,536.19","1,548.16","1,527.06",,-0.29%,,
2016-01-28,"1,532.68","1,532.04","1,540.87","1,520.56",,0.08%,,
2016-01-29,"1,562.18","1,532.55","1,563.38","1,529.88",,1.92%,,
2016-02-01,"1,566.56","1,562.73","1,570.93","1,553.41",,0.28%,,
2016-02-02,"1,538.92","1,567.02","1,567.47","1,537.32",,-1.76%,,
2016-02-03,"1,540.87","1,540.16","1,544.92","1,516.86",,0.13%,,
2016-02-04,"1,548.86","1,542.47","1,556.68","1,538.47",,0.52%,,
2016-02-05,"1,523.87","1,549.54","1,549.95","1,520.29",,-1.61%,,
2016-02-08,"1,498.54","1,523.82","1,526.76","1,488.25",,-1.66%,,
2016-02-09,"1,488.54","1,500.07","1,500.07","1,477.55",,-0.67%,,
2016-02-10,"1,486.76","1,487.18","1,504.32","1,481.50",,-0.12%,,
2016-02-11,"1,468.90","1,490.54","1,492.73","1,459.79",,-1.20%,,
2016-02-12,"1,486.45","1,468.33","1,486.90","1,460.34",,1.19%,,
2016-02-15,"1,503.96","1,486.49","1,507.35","1,486.27",,1.18%,,
2016-02-16,"1,519.94","1,504.47","1,519.94","1,503.05",,1.06%,,
2016-02-17,"1,544.32","1,519.51","1,545.93","1,516.78",,1.60%,,
2016-02-18,"1,543.51","1,544.52","1,551.92","1,540.78",,-0.05%,,
2016-02-19,"1,538.17","1,543.72","1,543.84","1,527.65",,-0.35%,,
2016-02-22,"1,558.02","1,539.35","1,558.61","1,537.99",,1.29%,,
2016-02-23,"1,540.70","1,558.02","1,560.21","1,539.03",,-1.11%,,
2016-02-24,"1,534.69","1,539.75","1,539.78","1,513.36",,-0.39%,,
2016-02-25,"1,553.90","1,533.89","1,554.10","1,533.37",,1.25%,,
2016-02-26,"1,554.47","1,553.77","1,564.28","1,553.17",,0.04%,,
2016-02-29,"1,547.17","1,554.43","1,559.35","1,547.04",,-0.47%,,
2016-03-01,"1,575.31","1,548.03","1,576.07","1,546.59",,1.82%,,
2016-03-02,"1,588.08","1,575.62","1,590.28","1,575.62",,0.81%,,
2016-03-03,"1,598.26","1,589.94","1,599.20","1,588.70",,0.64%,,
2016-03-04,"1,608.04","1,598.46","1,612.30","1,597.77",,0.61%,,
2016-03-07,"1,607.63","1,608.07","1,611.41","1,597.30",,-0.03%,,
2016-03-08,"1,593.66","1,609.11","1,609.49","1,591.54",,-0.87%,,
2016-03-09,"1,598.47","1,592.21","1,600.71","1,588.76",,0.30%,,
2016-03-10,"1,597.09","1,597.56","1,611.97","1,588.81",,-0.09%,,
2016-03-11,"1,626.17","1,598.00","1,626.17","1,595.83",,1.82%,,
2016-03-14,"1,627.50","1,626.14","1,631.15","1,622.23",,0.08%,,
2016-03-15,"1,619.16","1,626.96","1,626.96","1,613.36",,-0.51%,,
2016-03-16,"1,621.47","1,618.44","1,632.12","1,612.80",,0.14%,,
2016-03-17,"1,643.00","1,629.00","1,645.95","1,628.94",,1.33%,,
2016-03-18,"1,645.57","1,643.05","1,647.27","1,639.44",,0.16%,,
2016-03-21,"1,643.68","1,644.18","1,645.95","1,637.79",,-0.11%,,
2016-03-22,"1,643.58","1,642.04","1,645.95","1,635.73",,-0.01%,,
2016-03-23,"1,631.27","1,642.50","1,643.08","1,630.55",,-0.75%,,
2016-03-24,"1,622.21","1,631.42","1,631.45","1,614.82",,-0.56%,,
2016-03-25,"1,623.71","1,622.41","1,623.71","1,621.70",,0.09%,,
2016-03-28,"1,627.63","1,623.15","1,629.61","1,622.36",,0.24%,,
2016-03-29,"1,635.87","1,627.00","1,641.94","1,620.12",,0.51%,,
2016-03-30,"1,652.89","1,641.06","1,657.84","1,639.77",,1.04%,,
2016-03-31,"1,648.12","1,651.49","1,653.60","1,646.18",,-0.29%,,
2016-04-01,"1,640.14","1,646.88","1,646.92","1,624.02",,-0.48%,,
2016-04-04,"1,640.75","1,642.30","1,646.29","1,638.98",,0.04%,,
2016-04-05,"1,618.53","1,639.80","1,639.95","1,617.02",,-1.35%,,
2016-04-06,"1,633.41","1,619.00","1,635.37","1,617.41",,0.92%,,
2016-04-07,"1,621.66","1,635.16","1,639.17","1,616.76",,-0.72%,,
2016-04-08,"1,632.20","1,618.77","1,638.19","1,617.14",,0.65%,,
2016-04-11,"1,632.14","1,631.67","1,643.70","1,628.31",,0.00%,,
2016-04-12,"1,644.22","1,630.70","1,647.75","1,629.30",,0.74%,,
2016-04-13,"1,666.17","1,646.85","1,666.30","1,646.82",,1.33%,,
2016-04-14,"1,671.96","1,666.88","1,674.47","1,666.65",,0.35%,,
2016-04-15,"1,670.47","1,670.33","1,671.96","1,668.49",,-0.09%,,
2016-04-18,"1,675.32","1,670.15","1,675.32","1,659.83",,0.29%,,
2016-04-19,"1,692.91","1,675.64","1,694.74","1,675.64",,1.05%,,
2016-04-20,"1,695.05","1,693.36","1,697.42","1,689.66",,0.13%,,
2016-04-21,"1,690.45","1,693.98","1,698.15","1,687.96",,-0.27%,,
2016-04-22,"1,686.17","1,688.39","1,690.84","1,680.25",,-0.25%,,
2016-04-25,"1,682.68","1,686.54","1,686.54","1,676.88",,-0.21%,,
2016-04-26,"1,685.65","1,681.29","1,689.74","1,679.79",,0.18%,,
2016-04-27,"1,685.95","1,685.33","1,688.02","1,678.56",,0.02%,,
2016-04-28,"1,677.34","1,687.83","1,692.37","1,677.34",,-0.51%,,
2016-04-29,"1,670.80","1,679.24","1,682.21","1,663.71",,-0.39%,,
2016-05-02,"1,675.64","1,670.78","1,676.91","1,664.94",,0.29%,,
2016-05-03,"1,658.64","1,675.98","1,679.07","1,654.29",,-1.01%,,
2016-05-04,"1,644.01","1,657.46","1,657.56","1,640.96",,-0.88%,,
2016-05-05,"1,641.16","1,644.07","1,647.46","1,638.54",,-0.17%,,
2016-05-06,"1,643.19","1,641.69","1,643.19","1,633.20",,0.12%,,
2016-05-09,"1,642.89","1,642.28","1,647.70","1,640.22",,-0.02%,,
2016-05-10,"1,662.31","1,643.09","1,662.31","1,642.06",,1.18%,,
2016-05-11,"1,653.38","1,662.78","1,664.46","1,653.03",,-0.54%,,
2016-05-12,"1,649.91","1,651.84","1,659.14","1,642.74",,-0.21%,,
2016-05-13,"1,635.92","1,648.46","1,648.55","1,635.08",,-0.85%,,
2016-05-16,"1,648.49","1,636.26","1,650.57","1,635.17",,0.77%,,
2016-05-17,"1,641.63","1,649.07","1,655.19","1,637.58",,-0.42%,,
2016-05-18,"1,641.15","1,640.35","1,648.04","1,632.38",,-0.03%,,
2016-05-19,"1,627.61","1,638.81","1,639.59","1,620.60",,-0.83%,,
2016-05-20,"1,639.85","1,627.62","1,642.36","1,627.28",,0.75%,,
2016-05-23,"1,635.62","1,639.79","1,641.35","1,635.62",,-0.26%,,
2016-05-24,"1,654.36","1,635.84","1,655.28","1,631.93",,1.15%,,
2016-05-25,"1,668.87","1,654.88","1,671.80","1,654.88",,0.88%,,
2016-05-26,"1,672.12","1,670.72","1,675.63","1,669.88",,0.19%,,
2016-05-27,"1,676.07","1,672.64","1,676.07","1,670.94",,0.24%,,
2016-05-30,"1,676.84","1,675.20","1,677.18","1,673.77",,0.05%,,
2016-05-31,"1,674.61","1,677.27","1,681.74","1,669.99",,-0.13%,,
2016-06-01,"1,672.86","1,673.28","1,674.09","1,664.07",,-0.10%,,
2016-06-02,"1,673.77","1,672.38","1,673.77","1,664.04",,0.05%,,
2016-06-03,"1,678.58","1,673.13","1,681.81","1,670.02",,0.29%,,
2016-06-06,"1,686.39","1,677.00","1,688.29","1,675.53",,0.47%,,
2016-06-07,"1,694.29","1,686.94","1,697.62","1,686.18",,0.47%,,
2016-06-08,"1,699.29","1,694.72","1,700.75","1,693.83",,0.30%,,
2016-06-09,"1,688.66","1,698.31","1,698.87","1,684.36",,-0.63%,,
2016-06-10,"1,665.22","1,686.90","1,686.90","1,660.75",,-1.39%,,
2016-06-13,"1,645.64","1,661.70","1,661.78","1,644.65",,-1.18%,,
2016-06-14,"1,630.45","1,643.98","1,644.31","1,624.78",,-0.92%,,
2016-06-15,"1,633.80","1,629.68","1,642.18","1,629.01",,0.21%,,
2016-06-16,"1,628.13","1,633.97","1,634.74","1,611.01",,-0.35%,,
2016-06-17,"1,635.78","1,633.75","1,640.42","1,631.21",,0.47%,,
2016-06-20,"1,664.14","1,641.55","1,672.25","1,641.53",,1.73%,,
2016-06-21,"1,668.78","1,663.36","1,670.88","1,662.83",,0.28%,,
2016-06-22,"1,667.91","1,667.36","1,677.76","1,666.46",,-0.05%,,
2016-06-23,"1,691.76","1,670.25","1,692.86","1,669.91",,1.43%,,
2016-06-24,"1,608.79","1,690.28","1,690.86","1,606.02",,-4.90%,,
2016-06-27,"1,571.76","1,604.91","1,607.23","1,566.70",,-2.30%,,
2016-06-28,"1,599.12","1,571.66","1,600.86","1,569.69",,1.74%,,
2016-06-29,"1,634.41","1,601.84","1,634.84","1,601.17",,2.21%,,
2016-06-30,"1,653.23","1,635.70","1,653.23","1,631.10",,1.15%,,
2016-07-01,"1,660.26","1,653.07","1,663.59","1,652.28",,0.43%,,
2016-07-04,"1,660.88","1,659.70","1,663.52","1,659.31",,0.04%,,
2016-07-05,"1,645.54","1,660.27","1,660.37","1,640.62",,-0.92%,,
2016-07-06,"1,640.74","1,642.53","1,642.71","1,625.74",,-0.29%,,
2016-07-07,"1,643.93","1,641.51","1,652.23","1,638.65",,0.19%,,
2016-07-08,"1,662.32","1,643.47","1,664.10","1,640.63",,1.12%,,
2016-07-11,"1,676.15","1,663.54","1,678.82","1,663.54",,0.83%,,
2016-07-12,"1,690.69","1,677.31","1,693.71","1,677.15",,0.87%,,
2016-07-13,"1,694.38","1,691.47","1,697.04","1,691.22",,0.22%,,
2016-07-14,"1,703.22","1,693.35","1,706.76","1,693.16",,0.52%,,
2016-07-15,"1,700.57","1,703.99","1,706.51","1,697.64",,-0.16%,,
2016-07-18,"1,703.93","1,700.62","1,705.53","1,698.61",,0.20%,,
2016-07-19,"1,698.72","1,704.32","1,704.68","1,696.32",,-0.31%,,
2016-07-20,"1,707.32","1,698.30","1,708.23","1,697.28",,0.51%,,
2016-07-21,"1,705.40","1,708.22","1,710.75","1,703.69",,-0.11%,,
2016-07-22,"1,706.97","1,705.81","1,707.69","1,702.19",,0.09%,,
2016-07-25,"1,703.94","1,707.71","1,710.48","1,700.50",,-0.18%,,
2016-07-26,"1,705.99","1,703.96","1,710.15","1,700.90",,0.12%,,
2016-07-27,"1,706.35","1,707.21","1,712.49","1,701.29",,0.02%,,
2016-07-28,"1,707.59","1,710.77","1,712.36","1,703.49",,0.07%,,
2016-07-29,"1,721.79","1,707.70","1,723.25","1,707.70",,0.83%,,
2016-08-01,"1,717.67","1,719.86","1,723.95","1,715.27",,-0.24%,,
2016-08-02,"1,706.52","1,715.90","1,716.42","1,702.13",,-0.65%,,
2016-08-03,"1,703.43","1,705.10","1,705.13","1,696.79",,-0.18%,,
2016-08-04,"1,707.69","1,703.68","1,709.66","1,703.40",,0.25%,,
2016-08-05,"1,716.65","1,707.80","1,717.41","1,706.29",,0.52%,,
2016-08-08,"1,719.91","1,718.04","1,723.04","1,717.88",,0.19%,,
2016-08-09,"1,728.52","1,720.52","1,731.52","1,719.52",,0.50%,,
2016-08-10,"1,727.49","1,728.04","1,732.95","1,725.97",,-0.06%,,
2016-08-11,"1,735.80","1,728.24","1,736.01","1,725.10",,0.48%,,
2016-08-12,"1,736.10","1,734.81","1,738.21","1,732.47",,0.02%,,
2016-08-15,"1,739.43","1,733.98","1,741.21","1,733.61",,0.19%,,
2016-08-16,"1,730.94","1,738.80","1,741.97","1,730.94",,-0.49%,,
2016-08-17,"1,731.64","1,732.59","1,733.92","1,724.38",,0.04%,,
2016-08-18,"1,736.83","1,732.41","1,738.32","1,731.23",,0.30%,,
2016-08-19,"1,731.85","1,737.96","1,738.17","1,725.67",,-0.29%,,
2016-08-22,"1,732.61","1,730.93","1,733.94","1,726.47",,0.04%,,
2016-08-23,"1,738.55","1,731.48","1,742.50","1,731.47",,0.34%,,
2016-08-24,"1,731.17","1,738.17","1,740.22","1,729.56",,-0.42%,,
2016-08-25,"1,727.30","1,731.24","1,731.94","1,725.62",,-0.22%,,
2016-08-26,"1,726.08","1,726.99","1,738.74","1,715.67",,-0.07%,,
2016-08-29,"1,725.57","1,720.49","1,728.68","1,718.24",,-0.03%,,
2016-08-30,"1,723.65","1,726.84","1,728.32","1,719.56",,-0.11%,,
2016-08-31,"1,719.52","1,724.53","1,726.06","1,715.75",,-0.24%,,
2016-09-01,"1,723.55","1,720.45","1,724.85","1,715.59",,0.23%,,
