date,total_below_200dma,total_stocks,pct_below_200dma
2025-07-09,1039,1996,52.05
2025-07-10,1028,1997,51.48
2025-07-11,1054,1997,52.78
2025-07-14,1062,2000,53.1
2025-07-15,1008,2000,50.4
2025-07-16,965,2000,48.25
2025-07-17,935,2000,46.75
2025-07-18,972,2001,48.58
2025-07-21,976,2002,48.75
2025-07-22,979,2003,48.88
2025-07-23,979,2004,48.85
2025-07-24,982,2005,48.98
2025-07-25,1079,2005,53.82
2025-07-28,1168,2005,58.25
2025-07-29,1115,2005,55.61
2025-07-30,1104,2006,55.03
2025-07-31,1139,2006,56.78
2025-08-01,1204,2007,59.99
2025-08-04,1176,2008,58.57
2025-08-05,1188,2009,59.13
2025-08-06,1232,2010,61.29
2025-08-07,1234,2010,61.39
2025-08-08,1287,2011,64.0
2025-08-11,1285,2011,63.9
2025-08-12,1258,2011,62.56
2025-08-13,1236,2012,61.43
2025-08-14,1261,2013,62.64
2025-08-18,1234,2013,61.3
2025-08-19,1190,2015,59.06
2025-08-20,1165,2016,57.79
2025-08-21,1149,2016,56.99
2025-08-22,1178,2017,58.4
2025-08-25,1165,2017,57.76
2025-08-26,1247,2018,61.79
2025-08-28,1289,2018,63.88
2025-08-29,1293,2018,64.07
2025-09-01,1229,2018,60.9
2025-09-02,1204,2020,59.6
2025-09-03,1152,2022,56.97
2025-09-04,1180,2025,58.27
2025-09-05,1174,2025,57.98
2025-09-08,1158,2025,57.19
2025-09-09,1150,2025,56.79
2025-09-10,1119,2026,55.23
2025-09-11,1102,2027,54.37
2025-09-12,1088,2027,53.68
2025-09-15,1064,2029,52.44
2025-09-16,1017,2029,50.12
2025-09-17,991,2030,48.82
2025-09-18,987,2030,48.62
2025-09-19,970,2030,47.78
2025-09-22,1014,2030,49.95
2025-09-23,1013,2030,49.9
2025-09-24,1061,2031,52.24
2025-09-25,1105,2032,54.38
2025-09-26,1194,2032,58.76
2025-09-29,1207,2032,59.4
2025-09-30,1208,2034,59.39
2025-10-01,1144,2034,56.24
2025-10-03,1089,2034,53.54
2025-10-06,1106,2034,54.38
2025-10-07,1087,2037,53.36
2025-10-08,1096,2038,53.78
2025-10-09,1095,2040,53.68
2025-10-10,1070,2040,52.45
2025-10-13,1113,2040,54.56
2025-10-14,1164,2040,57.06
2025-10-15,1141,2045,55.79
2025-10-16,1105,2048,53.96
2025-10-17,1127,2049,55.0
2025-10-20,1113,2049,54.32
2025-10-21,1068,2049,52.12
2025-10-23,1058,2049,51.63
2025-10-24,1062,2049,51.83
2025-10-27,1055,2050,51.46
2025-10-28,1060,2050,51.71
2025-10-29,1013,2050,49.41
2025-10-30,1017,2050,49.61
2025-10-31,1034,2051,50.41
2025-11-03,1014,2052,49.42
2025-11-04,1060,2053,51.63
2025-11-06,1150,2053,56.02
2025-11-07,1154,2054,56.18
2025-11-10,1166,2055,56.74
2025-11-11,1182,2055,57.52
2025-11-12,1133,2055,55.13
2025-11-13,1154,2056,56.13
2025-11-14,1152,2057,56.0
2025-11-17,1140,2057,55.42
2025-11-18,1183,2057,57.51
2025-11-19,1204,2058,58.5
2025-11-20,1209,2059,58.72
2025-11-21,1272,2059,61.78
2025-11-24,1335,2059,64.84
2025-11-25,1320,2060,64.08
2025-11-26,1272,2061,61.72
2025-11-27,1271,2062,61.64
2025-11-28,1275,2063,61.8
2025-12-01,1288,2066,62.34
2025-12-02,1301,2066,62.97
2025-12-03,1334,2066,64.57
2025-12-04,1343,2066,65.0
2025-12-05,1360,2066,65.83
2025-12-08,1460,2067,70.63
2025-12-09,1416,2069,68.44
2025-12-10,1428,2069,69.02
2025-12-11,1409,2069,68.1
2025-12-12,1383,2070,66.81
2025-12-15,1369,2070,66.14
2025-12-16,1393,2072,67.23
2025-12-17,1421,2073,68.55
2025-12-18,1443,2073,69.61
2025-12-19,1395,2073,67.29
2025-12-22,1361,2073,65.65
2025-12-23,1349,2073,65.07
2025-12-24,1359,2073,65.56
2025-12-26,1371,2073,66.14
2025-12-29,1406,2073,67.82
2025-12-30,1419,2073,68.45
2025-12-31,1373,2074,66.2
2026-01-01,1369,2074,66.01
2026-01-02,1331,2074,64.18
2026-01-05,1347,2074,64.95
2026-01-06,1372,2074,66.15
2026-01-07,1358,2075,65.45
2026-01-08,1458,2076,70.23
2026-01-09,1508,2076,72.64
2026-01-12,1536,2078,73.92
2026-01-13,1532,2078,73.72
2026-01-14,1520,2078,73.15
2026-01-15,1520,2078,73.15
2026-01-16,1545,2078,74.35
2026-01-19,1587,2078,76.37
2026-01-20,1671,2078,80.41
2026-01-21,1701,2078,81.86
2026-01-22,1655,2078,79.64
2026-01-23,1700,2078,81.81
2026-01-27,1712,2080,82.31
2026-01-28,1667,2080,80.14
2026-01-29,1664,2081,79.96
2026-01-30,1635,2081,78.57
2026-02-02,1670,2081,80.25
2026-02-03,1577,2081,75.78
2026-02-04,1557,2083,74.75
2026-02-05,1572,2083,75.47
2026-02-06,1576,2084,75.62
2026-02-09,1496,2084,71.79
2026-02-10,1479,2084,70.97
2026-02-11,1479,2084,70.97
2026-02-12,1504,2084,72.17
2026-02-13,1553,2084,74.52
2026-02-16,1570,2084,75.34
2026-02-17,1537,2070,74.25
2026-02-18,1530,2071,73.88
2026-02-19,1535,2071,74.12
